avg_value_idx,trial_idx,ss,choice,fixations
0.2,8,"[0.0901132497132409, -0.10717591423590833, -0.3875528456849204, 0.30661843318587734, -0.5566774749999097, 1.0183955722997107]","[1, 2, 4]","[1, 5, 3, 4, 6, 2, 2, 3, 5, 4, 5, 3, 3, 2, 2, 4, 4, 5, 5, 4, 4, 5, 5]"
0.4,8,"[-0.2352040542561189, 0.38278031025267917, -0.15625878065368248, 0.385395441258969, 0.7970781777301251, -0.12489494324384487]","[2, 1, 3]","[6, 4, 2, 1, 5, 3, 2, 6, 3, 3, 6, 6, 4, 4, 5, 5, 5, 3, 3, 1, 1, 5, 5, 5, 3, 3, 1]"
0.6,8,"[0.29680928572874726, 1.4452587294406143, 0.9726577548679443, -0.2439949245073323, 0.535995227902939, 1.477042690604821]","[6, 3, 2]","[5, 3, 1, 4, 2, 6, 6, 5, 3, 1, 2, 2, 3, 5, 5, 2, 4, 4, 3, 3, 5, 5, 3, 3, 2, 2, 5, 5, 3, 3, 6]"
0.8,8,"[0.9220809285707597, -0.7382910165570751, 0.6538423327709614, 0.750485842113839, 1.223003451714004, 0.3282188456814829]","[5, 4, 3]","[2, 6, 5, 4, 1, 3, 2, 4, 4, 2, 2, 6, 6, 3, 5, 4]"
1.0,8,"[2.582624775809422, 0.8578104348563215, 0.3625334143068677, 2.4615163974664136, 1.5249501872644404, 2.642124493053603]","[1, 4, 6]","[3, 4, 1, 2, 6, 5, 5, 3, 3, 6, 4, 6, 5, 5, 6, 6, 5, 1, 4, 6, 4, 5, 5, 6, 6, 6, 5, 5, 5, 5, 6, 6]"
1.2,8,"[-0.23629741058697573, 1.3067150014907498, 2.0684394928538246, 2.2894815453237944, 0.6131000333705624, 0.9344381575450962]","[4, 2, 6]","[1, 5, 2, 4, 3, 6, 6, 1, 2, 2, 6, 6, 2, 2, 5, 5, 5, 5, 6, 6, 5, 5, 2, 6, 6, 5, 5, 4, 4, 6, 6, 6, 5, 5, 5, 5, 6, 6, 6, 2, 2, 5]"
1.4,8,"[1.6012214646520717, 1.0470535418179325, 0.9783171462895722, -0.18240671527828312, 1.7258146909217937, 1.2734497045485393]","[5, 1, 3]","[3, 6, 2, 1, 5, 4, 4, 1, 2, 5, 5, 2, 1, 3, 3, 2, 1, 5, 5, 1, 3, 3, 2, 2, 2, 1, 3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 1, 1, 1, 3, 5, 2, 2, 2, 2]"
1.6,8,"[1.2025381626549465, 2.2596246591403037, 1.9720387588603634, 2.2305657067219307, 2.476223030493779, 1.408802615645588]","[5, 2, 3]","[2, 6, 5, 1, 3, 2, 6, 3, 3, 6, 2, 6, 5, 3, 2, 2, 3, 3, 2, 6, 6, 5, 6, 3, 2, 6, 6, 3, 3, 3]"
1.8,8,"[1.909990541052984, 2.881284116271188, 3.834421641556526, 3.320357343624079, 1.7614232740350109, 1.5862457125671283]","[3, 4, 5]","[3, 5, 4, 1, 1, 3, 3, 5, 5, 4, 1, 1, 5, 5, 3, 4, 1, 1, 5, 5, 4, 1, 1, 1, 5, 5, 5, 5, 3, 1, 1, 1, 1, 5, 3, 4, 5, 4, 3]"
2.0,8,"[2.7022589501195435, 2.068890888257517, 1.6622740454664215, 2.281690025170033, 1.4081610845701982, 1.3314634858333991]","[1, 6, 2]","[6, 5, 2, 3, 5, 1, 3, 2, 2, 3, 1, 2, 3, 3, 6, 6, 6, 2, 2, 3, 3, 3, 2, 2, 1, 2, 3, 3, 3, 2, 2, 1, 6, 6, 6, 6]"
0.0,9,"[0.04636142802712922, 2.269775764963788, 0.31695187957897003, -1.1416975721006326, -0.2969521532492839, -0.46364809438193466]","[2, 1, 3]","[1, 5, 4, 2, 6, 3, 1, 6, 4, 3, 1, 3, 6, 6, 3, 3, 6, 5, 5, 5, 5, 5, 5, 4, 4, 3]"
0.2,9,"[-0.031622144708577965, 0.48617776476113644, 1.7549045861437966, 0.1801212619868026, 1.8506982340764537, -0.8265714483745241]","[3, 4, 2]","[5, 6, 1, 4, 2, 3, 5, 6, 2, 2, 5, 5, 2, 6, 2, 5, 5, 2, 4, 4, 4, 4, 3]"
0.4,9,"[0.5877836290362168, 0.5981291573583722, 1.0364715750959932, 0.12625006585039844, -0.0765910767637068, -0.05653803808211105]","[1, 4, 3]","[6, 2, 4, 1, 5, 3, 4, 2, 3, 3, 2, 2, 3, 1, 4, 4, 3, 2]"
0.6,9,"[0.3035072059308674, 0.8034569581627805, 0.8213453271607658, -0.18298636125316337, -0.34835234641412693, -0.6413608052161929]","[3, 1, 6]","[5, 4, 2, 6, 3, 1, 1, 5, 2, 2, 6, 6, 1, 1, 4, 4, 4, 4, 1, 6, 3, 6, 6, 4, 4]"
0.8,9,"[0.6819714838790902, 0.41478102742019113, 2.5818513003846935, 0.60511787457454, -0.42503582436794596, 0.2045747401520297]","[3, 2, 4]","[3, 6, 2, 4, 5, 1, 5, 6, 2, 2, 3, 1, 1, 6, 6, 2, 4, 4, 4, 4, 6, 6, 4, 4, 3, 2, 2, 6]"
1.0,9,"[1.4064964354465506, 2.2287819094587977, 0.8462742109562122, -0.05965258027004783, 0.2513448874575728, 0.7754228942992372]","[1, 3, 2]","[6, 3, 1, 5, 2, 4, 4, 2, 2, 3, 3, 1, 1, 4, 4, 1, 1]"
1.2,9,"[0.735612978104776, 0.16208388297480836, -2.159059335499232, 1.9516360347081183, 0.06919049410270461, 0.3319532667320054]","[6, 4, 1]","[4, 2, 1, 6, 3, 5, 5, 2, 3, 1, 1, 3, 2, 2, 1, 4, 4, 4, 6, 2, 2]"
1.4,9,"[0.7537010657722824, 1.125772580921201, 3.027134962700007, -0.039337237515306045, -0.5579526691638872, 1.5117003548464265]","[2, 6, 3]","[6, 5, 3, 4, 1, 2, 3, 4, 5, 1, 2, 3, 1, 1, 4, 4, 4, 5, 5, 3, 6, 6, 6, 5, 5]"
1.6,9,"[1.9460229114471344, 2.534656046908706, 1.1368125192874272, 2.0244748387474476, -1.310689740448999, 2.1537980546633886]","[4, 6, 1]","[3, 5, 4, 1, 4, 3, 6, 5, 2, 1, 1, 5, 6, 5, 2, 2, 2, 1, 1, 4, 6, 2, 2, 6, 1, 1, 4, 2, 2, 1, 1, 1, 2]"
1.8,9,"[0.00269236881778645, 0.5937483182237888, 2.334827123537777, 1.0801019404866552, 0.6736634895992404, -0.53422350980931]","[2, 3, 5]","[3, 6, 1, 4, 2, 2, 5, 6, 1, 3, 1, 6, 2, 2, 1, 1, 2, 6, 6, 6, 1, 1, 6, 6, 6, 1, 1, 1, 1, 6, 6, 4, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5]"
2.0,9,"[2.461277074765804, -0.01854203024743173, 2.7913273314555167, 2.1036949612011897, -0.30671155287581353, 1.7731304655136084]","[3, 1, 6]","[4, 3, 5, 1, 2, 6, 6, 2, 3, 4, 4, 5, 3, 6, 6, 4, 4, 6, 6, 6, 1, 1]"
0.0,10,"[-1.5491963054767843, 1.0285661164561006, -2.296758201526788, 1.4886053593066086, -0.29507407939824126, 1.3151045994460622]","[4, 2, 6]","[2, 3, 1, 4, 5, 2, 6, 1, 3, 5, 5, 6, 6, 3, 3, 6, 6, 4, 4, 3, 3]"
0.2,10,"[-0.570316519419972, 1.616977301897032, -0.5933306239179796, -1.2868481339453806, 3.202399422672301, -0.42049015736704726]","[5, 3, 2]","[1, 5, 2, 4, 6, 1, 2, 3, 5, 5, 6, 6, 2, 3, 3, 1, 1, 2, 2]"
0.4,10,"[-0.7365143472163779, 0.3743459928995014, -0.9459104027662887, 1.1241559305692026, 0.3037032478323618, 0.5659361745226572]","[6, 5, 4]","[4, 5, 6, 3, 2, 1, 4, 5, 5, 2, 6, 4, 3, 3, 3, 5, 5, 3, 4, 4, 4, 5, 2, 2, 2, 2, 2, 4, 4, 4, 5, 5, 5, 2, 2, 2, 2, 4, 4, 6, 2, 2, 4, 4, 4, 6, 5, 2, 2, 2]"
0.6,10,"[2.3623081956608742, 2.525300717117465, 1.0859721222924854, 1.3192104406638245, -0.29762814897024337, 1.1370552944416052]","[2, 6, 5]","[3, 6, 5, 2, 5, 6, 1, 4, 4, 4, 5, 6, 2, 4]"
0.8,10,"[-0.5305044719845093, 1.3646199313955285, 0.11815402991708679, 1.2200709780510186, -0.2306205633393017, 2.2342020804225386]","[6, 2, 4]","[4, 1, 5, 3, 6, 2, 4, 5, 5, 2, 2, 4, 4, 2, 2, 4, 4, 5, 2, 2, 2, 4, 4, 4, 2, 2, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 3, 4]"
1.0,10,"[1.217944337641036, 1.9506859184442082, -0.16353522097102924, 0.07052370363874527, 1.0214509532845435, 2.692688799853947]","[5, 6, 2]","[4, 1, 2, 6, 6, 5, 3, 4, 1, 2, 2, 6, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 5, 5, 6, 1, 1, 2, 2, 5, 5]"
1.2,10,"[0.21908338270003036, 1.89518770088179, -1.7278119848748867, 0.8916382835477572, 2.1626887571190565, 1.4293378838063278]","[2, 5, 6]","[3, 5, 1, 6, 2, 2, 6, 6, 1, 2, 5, 5, 1, 1, 6, 6, 1, 1, 6, 2]"
1.4,10,"[0.16317299942113062, 1.455969486076131, -0.5213900085204204, 3.5068618350724563, 2.1846474718501394, 0.7764480478618965]","[6, 2, 4]","[2, 3, 5, 6, 4, 1, 3, 6, 4, 4, 6, 2, 2, 2, 1, 1, 1, 3, 4, 4, 4, 1]"
1.6,10,"[1.5473035118310838, -0.5732090002269987, 3.4056190483160447, 1.3183713391697904, 0.8180384872523833, 0.805704487872264]","[3, 4, 1]","[2, 3, 5, 6, 1, 3, 2, 1, 6, 4, 4, 4, 3, 6, 1, 1, 3, 4, 4, 3, 3, 3, 4, 4, 4, 6, 1, 1, 1, 1, 1, 3, 6, 6, 6, 6]"
1.8,10,"[1.8856885938172026, 4.075388561315678, 1.3747426531180402, 1.3800460886475312, 1.7361667165400243, 2.128295483858521]","[2, 1, 6]","[1, 6, 2, 5, 5, 2, 6, 1, 6, 5, 1, 1, 5, 6, 2, 2, 5, 1, 1, 6, 6, 5, 5, 6, 6, 5, 5, 5, 2, 6, 6, 6, 6, 5, 5, 5, 5, 2, 2, 6, 6, 6]"
2.0,10,"[2.4308096031334796, 3.2080964836078403, 4.674074206767642, 1.6955932912569676, 1.9557880362160007, 1.2769888929376458]","[3, 2, 5]","[4, 2, 6, 5, 5, 4, 4, 2, 2, 6, 6, 5, 5, 4, 4, 6, 6, 5, 2, 3, 3, 3, 3, 4, 5, 5, 5, 4, 2, 4, 4, 4, 5, 5, 3, 2]"
