avg_value_idx,trial_idx,ss,choice,fixations
2.0,1,"[2.136080289000857, 1.665693027626764, 1.272978808977911, 0.4268235935282081, 3.457782215273707, 1.5464832078126387]","[5, 6, 1, 4]","[5, 3, 1, 2, 6, 4, 4, 3, 5, 1, 3, 4, 4, 1, 1, 3, 3, 1, 2, 2, 2, 2, 4, 4, 1, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 5, 2, 2, 4, 4, 4, 4]"
0.0,2,"[-0.9980668115316881, -1.6507528899670512, 0.18211036859369056, -0.6161613031737212, -1.2141106470979361, 0.9233632413479728]","[6, 4, 3, 1]","[4, 1, 3, 5, 6, 6, 1, 2, 6, 4, 2, 2, 5, 1, 1, 2, 2, 5, 5, 5]"
0.2,2,"[0.1771284268342945, 1.2696718714990403, 0.948991587763762, 0.05014435671731013, 0.05988328889688013, 0.19091569474217973]","[2, 3, 5, 1]","[6, 1, 5, 2, 4, 3, 4, 2, 6, 6, 3, 3, 4, 4, 3, 3, 1, 1, 1, 1, 4, 3, 1, 4, 3, 1, 1, 3, 2, 6, 6, 5, 5, 5, 5, 2, 6, 6, 6, 6, 1, 1, 5, 5, 6, 6, 6, 1, 1, 5, 5, 5, 5, 5, 5, 5, 3]"
0.4,2,"[1.7018907398811494, 0.8261342720661242, -0.1445947548738995, 1.013471025552641, -1.539564841113648, 0.6958393771903704]","[6, 2, 1, 4]","[6, 3, 4, 5, 1, 2, 1, 4, 4, 5, 1, 2, 5, 5, 4, 4, 3, 3, 3, 5, 5, 4, 4, 5, 5, 5]"
0.6,2,"[1.2445305081853193, -0.1931911159154518, 1.1032156751156719, 0.33653653785973503, 1.4070071568478568, 1.2051669414783839]","[1, 3, 5, 6]","[4, 3, 2, 5, 1, 6, 6, 2, 4, 4, 6, 6, 4, 4, 5, 3, 6, 5, 1, 3, 3, 3, 3, 4, 4, 4, 2, 2, 2, 2, 2, 2, 3]"
0.8,2,"[1.33389905556486, -0.9376007912544715, 0.009422938933817293, 0.19258487575315908, 2.0941286791414244, 1.0992855089919908]","[1, 5, 4, 6]","[6, 4, 1, 5, 2, 3, 4, 2, 2, 4, 1, 5]"
1.0,2,"[-1.0391681293936759, -0.5956295981558652, 1.5290137533728965, 0.9392493855549173, 0.33133827041046215, 0.9312922377731963]","[2, 4, 3, 5]","[2, 1, 3, 4, 2, 6, 6, 5, 3, 1, 5, 4, 4, 3, 2, 5, 5, 6, 6, 2, 4, 4, 3, 5, 6]"
1.2,2,"[1.5779315811027894, 1.4166725914238674, 1.5685073461681305, 2.1119159568156762, 2.888819501078655, 0.08742334623044479]","[4, 2, 5, 3]","[1, 2, 5, 4, 6, 3, 3, 2, 2, 5, 5, 3, 3, 5, 1, 5, 2, 2, 3, 3, 4, 4, 4, 4, 4, 5, 2, 4, 3, 5, 5, 5, 1, 1, 1, 1, 1, 1, 3, 3, 3, 4, 1]"
1.4,2,"[2.198620624815902, 0.9382177760890344, 1.8079233625932392, 1.5918391451258573, 1.1111657532769694, 1.5540480416771774]","[3, 6, 5, 2]","[5, 4, 2, 1, 6, 3, 5, 2, 2, 4, 6, 5, 5, 6, 3, 3, 2, 2, 2, 5, 5, 6, 4, 4, 4, 3, 3, 2, 2, 5, 5, 5, 5, 3, 2, 2, 2, 2, 5, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2]"
1.6,2,"[1.5547313891777885, 1.383168277889656, 3.4534912681386265, 1.336180124422017, 1.6678575697709612, 1.9931227123713782]","[6, 4, 3, 2]","[6, 3, 2, 1, 4, 5, 5, 1, 2, 2, 5, 5, 2, 2, 5, 5, 4, 3, 2, 2, 4, 3, 3, 5, 5]"
1.8,2,"[2.244501056111066, 2.1912378159398544, 0.7963127301549495, 1.1059599212278013, 3.5194324993055224, 2.4424974999785722]","[5, 6, 2, 4]","[6, 1, 2, 5, 3, 3, 4, 4, 1, 1, 4, 5, 6, 2, 2, 4, 6, 6, 1]"
2.0,2,"[2.674213793442398, 1.0622079819263694, 1.4531138271697257, 2.251575770479728, 2.235272030764256, 1.7244676783807393]","[6, 1, 5, 4]","[3, 4, 2, 1, 5, 6, 2, 4, 4, 5, 6, 6, 2, 2, 6, 4, 1, 2]"
0.0,3,"[0.2330017018638537, 0.12132724922116273, -0.2986733824249062, 0.2782749739262728, 0.6209566239353623, -1.4266450646024327]","[5, 2, 1, 4]","[5, 6, 1, 2, 3, 3, 2, 4, 4, 4, 3, 6, 6, 4]"
0.2,3,"[0.13387009917832535, 0.7897026776936507, 1.629114152419723, -0.2773876407147064, 0.11354810858006939, -0.5474077600577587]","[6, 3, 2, 1]","[1, 3, 5, 4, 6, 2, 6, 2, 4, 4, 6, 3, 3, 1, 1, 1, 4, 4, 5, 5, 5, 5, 1, 1, 5, 5, 5, 1]"
0.4,3,"[1.3609960826722256, 1.007971100616682, -0.06680969949741555, 0.3728063498746634, -0.620718941037325, -1.5595372680853772]","[2, 3, 1, 5]","[6, 5, 2, 3, 1, 6, 4, 3, 2, 5, 1, 1, 5, 5, 1, 4, 4, 4, 4, 5, 5, 4, 4, 6, 6, 6, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5]"
0.6,3,"[0.015796717969504104, 1.2906985776378015, -0.2673687193421538, -0.22965894831849143, 0.7792442456767767, 0.03372003137266921]","[2, 5, 6, 4]","[3, 1, 4, 6, 5, 5, 2, 3, 6, 4, 1, 6, 4, 5, 3, 2, 5, 4, 3, 3, 4, 4, 3, 3, 3, 4, 4, 4, 4, 5]"
0.8,3,"[-0.3965273146663941, 1.2631681776449062, 1.4345181408342573, 1.9448895854350194, 1.1356525779084694, 1.7715698764302066]","[6, 2, 4, 3]","[3, 5, 4, 6, 2, 2, 3, 4, 5, 6, 5, 4, 4, 5, 5, 4, 3, 3, 3, 3, 4, 5, 1]"
1.0,3,"[-1.1133790675126591, 0.21658719585333874, -1.2132004658949, 1.5994438089513814, 0.5828620480448685, 0.05377096619206023]","[5, 4, 3, 2]","[4, 1, 5, 2, 3, 6, 1, 2, 6, 6, 2, 2, 1, 1, 1, 6, 6, 2, 2, 1, 6, 6, 2, 3, 3, 3, 3, 3]"
1.2,3,"[2.845474511505013, -0.038850675737717166, 1.8395133211715462, 0.18036264741046892, 0.45019660997694233, 2.2608300994845156]","[5, 3, 6, 1]","[4, 5, 6, 3, 1, 2, 2, 4, 3, 1, 6, 6, 5, 4, 1, 4, 4, 2, 2, 6, 5, 5, 5]"
1.4,3,"[-0.06898877975551665, 2.778110765334042, 1.826868801342905, 0.725170451100584, 3.1586907157083637, 1.5219346284059005]","[6, 3, 5, 2]","[6, 5, 2, 4, 3, 6, 2, 5, 4, 4, 1, 1, 3, 6, 2, 1, 1]"
1.6,3,"[2.220857701277163, 1.846715247600759, 1.4801337526658949, 0.6051377447739538, 1.0061595875079643, 2.9290988343029376]","[6, 2, 3, 1]","[5, 3, 4, 6, 2, 1, 1, 4, 3, 6, 2, 6, 5, 5, 1, 1, 5, 5, 1, 1, 5, 4, 4, 4, 4, 4, 4, 1, 1, 1, 2, 4, 4, 6]"
1.8,3,"[0.8414902179718227, 3.6767764470176854, 1.582844097114172, 1.3388097646860382, 2.2160057757376683, 2.0041013120313744]","[5, 2, 6, 3]","[3, 1, 4, 6, 5, 2, 4, 5, 1, 1, 3, 3, 3, 4, 4, 2, 2]"
2.0,3,"[2.004980012115114, 0.27620303899011955, 2.4883993943680105, 3.022280527162892, 2.0090933290541355, 1.7178787277088299]","[1, 4, 3, 6]","[6, 4, 5, 3, 1, 1, 6, 5, 5, 2, 2, 6, 1, 5, 6, 6, 1]"
0.0,4,"[-0.6544421529307519, -1.3554914067426842, 0.5372505684083211, -1.8416074086125662, 0.418868861479032, 0.39819709469853376]","[6, 3, 1, 5]","[2, 1, 6, 4, 3, 5, 5, 2, 4, 4, 5, 5, 4, 4, 5, 5, 4, 4, 2, 2, 2, 5, 5, 5, 4, 4, 2]"
0.2,4,"[0.0458592504801362, 1.328573087390075, -0.40997709807907284, 0.25921753286667465, 1.144570153710831, 1.1616362714489203]","[6, 4, 5, 2]","[6, 1, 4, 2, 3, 5, 5, 1, 3, 3, 5, 2, 2, 6]"
0.4,4,"[1.0278846721614237, 1.2939152965541925, 1.4300234636427795, 1.9229599446881886, -0.3158260617776948, 0.26000057124853737]","[4, 5, 1, 2]","[6, 5, 4, 1, 3, 2, 2, 3, 6, 6, 3, 5, 5, 1, 2, 2, 6, 6, 2, 1, 1, 5, 5, 1, 1]"
0.6,4,"[0.39985027006999224, 1.5138257893532319, 0.38844025263810256, 1.978134083460827, 1.6902412761186802, 1.339170204758253]","[4, 2, 6, 5]","[1, 2, 5, 4, 3, 6, 6, 5, 5, 2, 4, 6, 6, 5, 3, 3, 3, 3, 6, 1, 1, 1, 1, 4, 2, 5, 5, 3, 3, 1, 1, 1, 3, 3, 6, 1, 4, 2, 1, 1, 3, 3, 3, 3, 1, 6, 1, 1, 1, 1, 3, 3, 3, 3, 5, 5, 5, 5, 5, 2, 5, 5]"
0.8,4,"[1.0862000889333907, 0.08883485875767028, -1.0371349298889112, 1.3667638941553908, 0.8765383875872247, 1.3362632973291362]","[2, 6, 5, 4]","[4, 3, 6, 2, 5, 5, 4, 3, 1, 1, 1, 3, 5]"
1.0,4,"[1.6062651557056318, 1.252092330008523, 1.417755637401749, 0.6779441365954524, 0.9384771313006077, 1.033090993315191]","[2, 1, 5, 3]","[6, 5, 2, 4, 3, 1, 6, 5, 4, 6, 5, 5, 3, 6, 4, 2, 6, 5, 3, 3, 3, 3, 3, 6, 6, 6]"
1.2,4,"[1.6842565016071753, 0.49887725248924886, 1.2323623784033528, -0.020705182407491085, 0.7424584230742248, 1.7284477247777805]","[3, 6, 1, 5]","[3, 4, 2, 5, 1, 6, 6, 1, 4, 4, 5, 1, 1, 4, 4, 1, 1, 4, 4, 1, 3, 6, 6, 6, 6, 6, 6, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 3, 3, 2, 2, 5, 5, 6, 4, 4, 4, 1, 1, 1, 5, 5, 5, 6, 6, 6, 6, 3, 3, 3, 4, 4]"
1.4,4,"[-0.2847198167969318, 1.7308703232384755, 1.2283633349105636, 1.1076035115904783, 0.12218851762201033, -0.15920782662493815]","[5, 3, 2, 6]","[2, 1, 5, 3, 6, 4, 2, 6, 3, 3, 1, 1, 6, 6, 1, 1, 4, 4, 4, 4, 6, 3, 5]"
1.6,4,"[2.4446313057314777, 1.7890549730637855, 3.710099277497519, 0.7474844638188743, 1.5040750611028164, 0.18047448245199105]","[2, 3, 5, 1]","[5, 3, 4, 1, 6, 2, 6, 1, 5, 5, 2, 4, 4, 6, 6, 5, 3]"
1.8,4,"[2.584977749573172, 0.8796202681331451, 2.0867179445734325, 2.902650526626948, -0.996552293057354, 1.1814163458377451]","[6, 2, 4, 1]","[6, 1, 5, 4, 2, 3, 6, 5]"
2.0,4,"[1.7665412199941497, 2.218416623675022, 0.9983718265859511, 2.136607232735899, 2.536699031365036, 3.174141666730416]","[4, 6, 3, 5]","[3, 5, 1, 4, 2, 6, 5, 4, 4, 5, 5, 3, 1, 1, 1, 4, 1, 5, 5, 3, 6, 4, 1, 1]"
0.0,5,"[-1.3890116343944303, 0.0813923439202474, 0.03445460625487734, 0.9883340325270973, -0.6094794742189111, -0.7176039231423342]","[4, 6, 2, 3]","[3, 4, 2, 5, 6, 1, 1, 6, 4, 2, 2, 3, 3, 5, 5, 1, 1, 5, 5, 1, 1, 3, 3, 3, 5, 5, 5]"
0.2,5,"[-0.7561631047691284, 0.4118658579039527, 0.43974632620539533, 0.15047119182897528, 0.28341303298225445, -0.9361805973125752]","[2, 5, 3, 6]","[1, 5, 4, 2, 6, 3, 3, 2, 1, 1, 2, 4, 4, 4, 1, 1, 6, 4, 4, 4, 1, 1, 1, 4, 4, 6, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4]"
0.4,5,"[-0.05071022212586279, 0.3887264489537025, 1.115788149613111, 1.093829068766355, 0.7470343100623564, 0.3487533495031176]","[4, 3, 5, 6]","[4, 6, 3, 1, 2, 5, 2, 1, 6, 6, 1]"
0.6,5,"[-0.6927016986677673, 0.8531231116742952, -0.7992812632470553, 0.5929606924870514, 1.0412784215609296, 0.23985146721052103]","[2, 5, 4, 6]","[2, 4, 5, 6, 4, 5, 1, 1, 6, 6, 4, 4, 3, 6, 2, 3, 3, 3, 3, 3, 4, 4, 4, 3, 3, 6, 4, 4, 6, 6, 6, 6, 5, 3, 3, 3, 6, 1, 1, 6, 6, 6, 3, 3, 4, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3]"
0.8,5,"[1.2939460462684336, 0.7048933599233721, 0.7765956244829113, -0.7856775777241245, 1.976147090302851, 2.0498846743381076]","[1, 5, 6, 2]","[2, 1, 3, 4, 4, 6, 5, 3, 2, 2, 1, 3, 6, 3, 2]"
1.0,5,"[0.9179839821042137, 0.17893325348018307, 0.696679947346349, 0.24454502603293815, 2.496030157365662, 2.269392020345406]","[5, 3, 6, 1]","[2, 6, 3, 1, 4, 5, 5, 6, 3, 1, 1, 6, 6, 1, 5, 3, 3, 2, 1, 5, 2, 2, 2, 6, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 6, 3, 3, 2, 2, 2, 1, 1, 1, 1, 6, 2, 2]"
1.2,5,"[2.2598518586257237, -0.12337493234567787, 0.563340132319274, 0.23717945934700602, 3.3478953938734275, 1.3708454123418816]","[5, 6, 1, 3]","[5, 4, 2, 3, 1, 6, 5, 4, 3, 3, 4, 4, 3, 3, 4, 4, 1, 3, 1, 1, 6, 3, 3, 4, 2, 2, 4, 4, 4, 3, 3, 3, 1, 6, 6]"
1.4,5,"[2.036744905662697, 1.5376799592473702, 1.450385425820438, 0.9012758169092825, 1.4765661747715397, 2.081467728865253]","[6, 1, 3, 5]","[3, 5, 1, 2, 4, 1, 6, 2, 5, 5, 3, 6, 1, 1, 3, 2, 6, 5, 5, 3, 3, 1, 6, 5, 2, 2, 2, 3, 3, 2, 2, 3, 3, 5, 1, 1]"
1.6,5,"[1.347840369787621, 0.9143899560031673, 2.076221999254257, 2.3333700935651653, 2.06221931829222, 1.2490578191762645]","[1, 5, 4, 2]","[1, 4, 6, 2, 5, 3, 5, 6, 2, 4, 4, 2, 6, 5, 6, 2, 4, 2, 4, 5, 6, 6, 1, 1, 2, 2, 6, 6, 2, 2, 2, 6, 6, 1, 5, 2, 2, 6]"
1.8,5,"[2.026816356073553, 3.3066026702096334, 2.4416569640784864, 2.1824993512262405, 1.582514731404331, 2.601161973056521]","[4, 5, 3, 6]","[1, 2, 5, 3, 4, 6, 6, 1, 4, 5, 6, 3, 3, 1, 1, 6, 6, 1, 1, 1]"
2.0,5,"[3.1050654984832837, 2.592161208665681, 1.9100025546892876, 2.6811727880384932, 1.9576828427601132, 1.069230840164559]","[3, 5, 1, 4]","[6, 2, 5, 4, 1, 3, 1, 5, 6, 2, 4, 4, 3, 3, 1, 5, 6, 6, 4, 4, 6, 5, 6, 3, 4, 4, 4, 3, 6, 6]"
0.0,6,"[-0.14870073475936704, 0.512061480370819, 0.8344222775822238, 0.45107616630793607, -1.0718905437550315, -0.5638662760784322]","[2, 3, 4, 6]","[5, 4, 3, 3, 2, 1, 1, 5, 5, 4, 4, 1, 5, 4, 4, 6, 6, 6, 6, 6, 5, 5, 4, 2, 2, 3, 4, 6, 6, 6, 5, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 4, 2, 1, 3, 1, 1, 6, 6, 6, 6, 6, 1, 1, 3, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1]"
0.2,6,"[-0.3687449486471271, -0.9637128520275204, -0.43808268895374985, 1.184751100648563, -0.718927704129368, 2.624134734789928]","[4, 6, 1, 2]","[4, 2, 6, 3, 1, 5, 5, 3, 2, 2, 5, 5, 3, 2]"
0.4,6,"[0.23855111172305374, 0.2730095576098132, 0.8147064879106223, 0.3572030028318906, 1.5627031722795244, 1.5355204643396028]","[4, 5, 6, 3]","[1, 5, 3, 5, 1, 3, 5, 1, 2, 3, 3, 6, 6, 4, 6, 5, 5, 4, 4, 1, 3, 3, 5, 1, 1, 1, 3, 3, 1, 1, 1, 2, 3, 3, 3, 1, 1, 1, 3, 3, 3, 3]"
0.6,6,"[1.7671634076945368, 0.27439799918761515, 0.6628013480993475, -1.022701955590882, -0.8997481623371798, 1.4916702503849284]","[3, 6, 1, 2]","[6, 1, 5, 2, 4, 3, 5, 4, 4, 5, 6, 6, 2, 5, 4, 4, 5, 5, 4, 4, 5, 2, 2, 2, 2, 2, 3, 1, 1, 4]"
0.8,6,"[2.054510087370069, 1.3646862038789846, 1.5986612377285545, 0.19526007592238093, 0.46275624875599114, 0.7122378271933929]","[4, 6, 3, 2]","[1, 5, 2, 4, 6, 3, 5, 6, 4, 2, 4, 3, 5, 5, 1, 1, 1, 4, 2, 2, 2, 3, 1]"
1.0,6,"[0.6137975573813188, -0.05366372200792813, 1.632613450861443, 0.362529594275081, 0.8549807613443865, 0.9271506087998717]","[6, 4, 3, 1]","[3, 4, 6, 2, 5, 1, 5, 1, 3, 2, 2, 5, 1, 1, 6, 6, 3, 5]"
1.2,6,"[1.0673794019432434, 2.224012551509281, 2.0443731950202215, 2.4435395433497744, 0.9102202750703409, -0.6327986236394809]","[2, 4, 3, 5]","[6, 1, 5, 2, 4, 3, 1, 6, 5, 5, 3, 3, 1, 6, 6, 4, 5, 5, 6, 6, 5, 5, 3, 3, 2, 4]"
1.4,6,"[2.4568641257172157, 0.014354022524864396, 2.0013764564535004, 1.562590256996187, 0.3633872910739733, 1.3647510749861371]","[4, 6, 3, 1]","[3, 4, 2, 1, 5, 6, 4, 1, 5, 2, 2, 1, 3, 1, 4, 6, 2, 2, 3, 4, 1, 1, 4]"
1.6,6,"[2.5444467444998238, 1.1242258375279839, 2.2268417058709216, 1.2303052306447324, 0.17325835652688282, 0.7093421683043809]","[2, 6, 1, 3]","[1, 3, 6, 4, 5, 2, 2, 5, 1, 1, 5, 5, 1]"
1.8,6,"[3.4037783240353177, 2.711539796598161, 1.2806796205471938, 2.3527274243332714, 1.3682574085919241, -0.4496127023404315]","[4, 1, 2, 3]","[2, 6, 4, 3, 1, 6, 3, 3, 2, 6, 6, 5, 5, 5, 1, 2, 4, 5, 3, 3, 3, 6, 6, 6, 6, 3, 3, 2, 1, 3, 3, 6, 6]"
2.0,6,"[2.6896500986255782, 2.573529987493827, 0.6514622426706755, 1.7252720403234583, 2.552241567117825, 0.8318411064156743]","[5, 1, 4, 6]","[1, 3, 6, 4, 2, 2, 4, 6, 3, 5, 1, 6, 3, 1, 4, 4, 3, 3, 4, 4, 6, 5, 1]"
0.0,7,"[-0.136573110302779, 0.6802617786398972, -0.34938052987252066, -0.19928593403623138, -1.4726986384235607, 0.41009163764344503]","[6, 3, 4, 2]","[1, 5, 3, 6, 4, 2, 1, 5, 2, 1, 2, 5, 5, 1, 2, 4, 3, 3, 3]"
0.2,7,"[0.3872520144526661, 0.5414860143669835, 0.29316669624249236, 0.9042561720333451, -0.7627054416520864, -0.537475886575244]","[3, 2, 6, 4]","[4, 5, 2, 6, 6, 3, 3, 1, 2, 4, 4, 2, 6, 6, 1, 1, 2, 4, 4, 2, 2, 1, 1, 1, 4, 4, 4, 1, 6, 6, 3, 3, 3, 6, 6, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
0.4,7,"[-0.28435796673214464, 1.5777523140088068, 0.033662744488897944, -0.01231453176177727, 0.20804011525601895, 1.7048327549824647]","[5, 1, 6, 2]","[2, 3, 4, 6, 5, 1, 5, 2, 4, 2, 5, 5, 6, 2, 2, 1, 6, 5, 5, 2, 3, 1, 1, 1, 5, 2, 2, 5, 6, 6, 6, 6, 2, 2, 1, 1, 5, 5, 5, 5, 3, 3, 3]"
0.6,7,"[0.7268003923640267, 1.200633876834893, 0.32471127188413074, 0.670245517648731, -0.28325403676465444, -0.823734206024383]","[3, 2, 1, 5]","[4, 6, 2, 3, 1, 5, 6, 3, 1, 1, 6, 6, 4, 1, 1, 6, 6, 4, 4, 4, 4, 1, 1, 4, 4, 4, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 4, 4, 4, 4, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5]"
0.8,7,"[1.741496871440067, 1.072544951607732, 2.5544098276822638, 1.2635920925205575, 2.400783291337612, 1.4240537421272421]","[4, 5, 3, 1]","[5, 1, 6, 2, 4, 3, 3, 6, 5, 1]"
1.0,7,"[0.20108812326714953, 1.5382010493024187, -0.1857592737558007, 0.952194018435589, 0.7070137089104218, 1.3999809916534234]","[6, 4, 1, 2]","[1, 2, 5, 3, 4, 6, 5, 2, 1, 6, 2, 5, 5, 2, 2, 5, 5, 3, 3, 3, 6]"
1.2,7,"[-0.43713588173627427, 2.2541151956156247, 2.957200729001841, 0.37706740368074587, 3.06863896132848, -0.5884296081768716]","[3, 4, 2, 5]","[3, 2, 1, 4, 6, 5, 5, 6, 4, 4, 3, 5, 5, 4, 4, 1, 1, 1, 1, 3, 2, 5, 5, 1, 6, 6, 6, 6, 6, 6, 4, 5, 5, 4, 2, 2, 2, 2, 2, 2, 3, 6, 6]"
1.4,7,"[2.4567655859287107, 1.2792665865027253, 1.5229962712296923, 0.8351485817058092, 1.8972794956059698, 1.6945658071485945]","[1, 5, 3, 6]","[5, 4, 2, 3, 6, 6, 4, 3, 2, 1, 4, 6, 6, 3, 5, 5, 4, 1, 3, 3, 4, 1, 6, 6, 5, 5, 5, 4, 4, 4]"
1.6,7,"[3.5022134610662103, 2.020843309079706, 3.099169365235606, 3.3956391403588957, 2.328732440252683, 1.576688339361918]","[5, 6, 2, 4]","[4, 3, 1, 6, 5, 2, 2, 6, 5, 4, 3, 3, 6, 5, 3, 6, 2, 2, 4, 4, 4, 6]"
1.8,7,"[2.6472321889569734, 2.701443625427673, 2.8510685672138174, 2.266730055590812, 1.833702132550834, 2.7343190314285897]","[2, 6, 4, 1]","[6, 2, 3, 1, 5, 4, 2, 6, 5, 1, 1, 5, 2, 2, 5, 5, 1, 1, 4, 2, 2, 5, 6, 1, 4, 6, 5, 2, 1, 2, 5, 5, 1, 1, 2]"
2.0,7,"[1.2292817557465956, 0.011764036459740668, 0.8399185271312357, 1.6229938886960864, 1.3331266704156906, 3.0624343278516277]","[5, 6, 1, 4]","[2, 6, 4, 5, 3, 1, 4, 5, 3, 6, 5, 4, 3, 3, 4, 4, 1, 1, 1, 5]"
0.0,8,"[0.2627444126011607, 0.6592091872642355, -1.0313293532791203, -0.5639248406393184, 1.0252357215766503, -1.4993806296889383]","[5, 1, 2, 6]","[2, 5, 1, 4, 3, 3, 2, 4, 4, 3, 2, 6, 6, 3, 3, 2, 2, 2, 6, 6, 6, 6, 3, 3, 6, 1, 1, 1, 1, 2, 2, 3, 3, 3, 2, 2, 2, 6, 6, 6, 6, 4, 4, 3, 3, 3, 4, 4, 6, 6, 6, 6]"
0.2,8,"[0.18448745486795887, 1.1515582247034517, 1.676369370504731, 1.408842640666723, 0.7056510614663676, -1.1422660147331714]","[5, 3, 4, 1]","[1, 6, 4, 5, 3, 2, 2, 6, 1, 1, 2, 4, 3, 2, 6, 1, 1, 2, 2, 1, 1, 2, 2, 1, 4, 4, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 6, 1, 1, 1, 2, 2, 2, 5, 3, 4, 1, 1, 1, 1, 3, 3, 4, 2, 2, 2, 2, 2]"
0.4,8,"[-0.18415439745485573, 0.7157510980583254, 0.9207684632416718, 0.7378454598099496, 0.047291661930073114, 0.050931561253766466]","[6, 4, 3, 2]","[4, 1, 3, 5, 2, 6, 5, 3, 1, 6, 1, 6, 3, 2, 2, 2, 3, 3, 1, 2, 2, 3, 1, 5, 5, 5, 5, 1, 1, 1]"
0.6,8,"[-0.2532219661102718, 1.6706420548856942, -0.558338132950735, -1.3116996863700887, 3.0962560766017764, 0.012966735299582144]","[5, 2, 6, 1]","[3, 6, 4, 4, 3, 6, 6, 5, 2, 1, 1, 1, 4, 4, 3, 3]"
