sub_size,trial_idx,fix_num,fixated,duration,fixated_val,fixated_rank,is_chosen,mean_val,mean_seen_val
3,92,6,6,3,-2.402899071067344,6,false,-0.42027873383495923,-0.42027873383495934
3,93,1,3,2,-0.5284030255114522,5,false,-0.1652092045818391,-0.5284030255114522
3,93,2,4,2,0.9078337567216469,1,true,-0.1652092045818391,0.18971536560509733
3,93,3,1,2,-0.13197471738607236,4,false,-0.1652092045818391,0.0824853379413741
3,93,4,5,2,0.16051932940063998,2,true,-0.1652092045818391,0.10199383580619059
3,93,5,2,1,-0.01558726349071102,3,true,-0.1652092045818391,0.07847761594681027
3,93,6,4,4,0.9078337567216469,1,true,-0.1652092045818391,0.07847761594681027
3,94,1,3,2,-1.471150701860453,6,false,-0.1833523219383654,-1.471150701860453
3,94,2,2,1,-0.3101125438930749,4,false,-0.1833523219383654,-0.890631622876764
3,94,3,1,1,-0.10558614073920398,3,true,-0.1833523219383654,-0.6289497954975773
3,94,4,6,2,-0.7309038479959398,5,true,-0.1833523219383654,-0.6544383086221679
3,94,5,4,7,-0.06253496774350185,2,false,-0.1833523219383654,-0.5360576404464348
3,94,6,5,3,1.580174270601981,1,true,-0.1833523219383654,-0.18335232193836545
3,94,7,2,4,-0.3101125438930749,4,false,-0.1833523219383654,-0.18335232193836545
3,95,1,1,1,1.4358251246873253,1,false,0.5404361600813119,1.4358251246873253
3,95,2,6,1,-0.301186518164057,6,false,0.5404361600813119,0.5673193032616342
3,95,3,2,1,1.2929090951381736,2,true,0.5404361600813119,0.8091825672204807
3,95,4,3,2,0.1271804073060545,4,true,0.5404361600813119,0.6386820272418741
3,95,5,4,3,0.0633883434337985,5,false,0.5404361600813119,0.5236232904802589
3,95,6,5,7,0.6245005080865768,3,true,0.5404361600813119,0.5404361600813119
3,95,7,1,1,1.4358251246873253,1,false,0.5404361600813119,0.5404361600813119
3,96,1,3,1,-0.09921140642042613,3,true,-0.3805236000352284,-0.09921140642042613
3,96,2,4,2,0.21664294003861595,2,false,-0.3805236000352284,0.05871576680909491
3,96,3,6,2,-0.7208490061652998,4,false,-0.3805236000352284,-0.20113915751570333
3,96,4,5,2,-1.5266013346766731,5,true,-0.3805236000352284,-0.5325047018059458
3,96,5,1,1,1.4140311441732643,1,true,-0.3805236000352284,-0.14319753261010376
3,96,6,2,2,-1.5671539371608518,6,false,-0.3805236000352284,-0.3805236000352285
3,96,7,3,9,-0.09921140642042613,3,true,-0.3805236000352284,-0.3805236000352285
3,96,8,4,5,0.21664294003861595,2,false,-0.3805236000352284,-0.3805236000352285
3,97,1,3,2,0.5446533885255684,2,true,-0.33930484009270817,0.5446533885255684
3,97,2,2,2,0.6160110450002966,1,true,-0.33930484009270817,0.5803322167629326
3,97,3,5,1,-0.7702216242593011,5,false,-0.33930484009270817,0.13014760308885465
3,97,4,6,5,-0.20839692190806797,3,true,-0.33930484009270817,0.04551147183962398
3,97,5,1,1,-0.33049063167538684,4,false,-0.33930484009270817,-0.029688948863378185
3,97,6,4,3,-1.8873842962393583,6,false,-0.33930484009270817,-0.33930484009270817
3,97,7,1,1,-0.33049063167538684,4,false,-0.33930484009270817,-0.33930484009270817
3,97,8,2,4,0.6160110450002966,1,true,-0.33930484009270817,-0.33930484009270817
3,97,9,5,17,-0.7702216242593011,5,false,-0.33930484009270817,-0.33930484009270817
3,98,1,5,1,-0.7423680150795747,5,false,-0.22828477589849436,-0.7423680150795747
3,98,2,4,1,-0.2527976116426712,4,true,-0.22828477589849436,-0.497582813361123
3,98,3,1,1,0.5091758598304639,1,true,-0.22828477589849436,-0.16199658896392735
3,98,4,3,2,-1.2945428351113306,6,false,-0.22828477589849436,-0.44513315050077823
3,98,5,2,1,0.2633743615786403,2,true,-0.22828477589849436,-0.3034316480848945
3,98,6,6,6,0.1474495850335063,3,false,-0.22828477589849436,-0.22828477589849436
3,98,7,1,3,0.5091758598304639,1,true,-0.22828477589849436,-0.22828477589849436
3,99,1,3,1,1.2261169382206007,2,true,0.42280989777533845,1.2261169382206007
3,99,2,6,1,-0.010000900004457417,5,false,0.42280989777533845,0.6080580191080717
3,99,3,2,2,-0.8714383393160734,6,false,0.42280989777533845,0.11489256630002331
3,99,4,4,1,0.2125860227034708,4,false,0.42280989777533845,0.1393159304008852
3,99,5,5,3,0.237628847038421,3,true,0.42280989777533845,0.15897851372839233
3,99,6,1,1,1.741966818010069,1,true,0.42280989777533845,0.42280989777533845
3,99,7,3,4,1.2261169382206007,2,true,0.42280989777533845,0.42280989777533845
3,99,8,4,4,0.2125860227034708,4,false,0.42280989777533845,0.42280989777533845
3,100,1,6,1,0.3610270639566888,3,true,0.19069766104347105,0.3610270639566888
3,100,2,5,1,0.13472852963693227,4,true,0.19069766104347105,0.24787779679681055
3,100,3,1,5,0.6583375429121782,2,false,0.19069766104347105,0.3846977121685997
3,100,4,4,1,-0.8436053790152896,5,false,0.19069766104347105,0.0776219393726274
3,100,5,3,1,1.8656238147206685,1,false,0.19069766104347105,0.43522231444223564
3,100,6,2,7,-1.0319256059503519,6,true,0.19069766104347105,0.19069766104347105
3,100,7,6,2,0.3610270639566888,3,true,0.19069766104347105,0.19069766104347105
3,101,1,4,3,0.16064815174473382,5,false,0.8510434652566451,0.16064815174473382
3,101,2,2,3,0.4884266479063254,4,true,0.8510434652566451,0.3245373998255296
3,101,3,5,1,1.0362065231010875,3,true,0.8510434652566451,0.5617604409173822
3,101,4,1,3,2.0476295779597735,1,false,0.8510434652566451,0.93322772517798
3,101,5,3,1,-0.46240544193934546,6,false,0.8510434652566451,0.6541010917545149
3,101,6,6,4,1.8357553327672966,2,true,0.8510434652566451,0.8510434652566453
3,102,1,4,2,-1.6759924571862088,6,false,-0.2937352581739156,-1.6759924571862088
3,102,2,2,1,1.4849008150502978,1,true,-0.2937352581739156,-0.0955458210679555
3,102,3,3,3,0.3602962499085272,2,true,-0.2937352581739156,0.0564015359242054
3,102,4,1,5,-0.9499517843728622,4,false,-0.2937352581739156,-0.19518679415006152
3,102,5,5,3,0.06993654408183264,3,true,-0.2937352581739156,-0.14216212650368268
3,102,6,2,1,1.4849008150502978,1,true,-0.2937352581739156,-0.14216212650368268
3,102,7,4,1,-1.6759924571862088,6,false,-0.2937352581739156,-0.14216212650368268
3,102,8,6,2,-1.0516009165250801,5,false,-0.2937352581739156,-0.29373525817391555
3,103,1,4,1,1.067375351679896,2,false,0.3979670684649554,1.067375351679896
3,103,2,6,2,2.351301937576889,1,true,0.3979670684649554,1.7093386446283925
3,103,3,5,2,-1.1289578068872814,6,false,0.3979670684649554,0.7632398274565011
3,103,4,3,1,0.17008136767464946,3,true,0.3979670684649554,0.6149502125110382
3,103,5,1,5,-0.1761406435645874,5,true,0.3979670684649554,0.45673204129591305
3,103,6,2,3,0.1041422043101667,4,false,0.3979670684649554,0.3979670684649553
3,103,7,5,7,-1.1289578068872814,6,false,0.3979670684649554,0.3979670684649553
3,104,1,3,2,0.505763230702103,3,true,0.41260114647882196,0.505763230702103
3,104,2,5,1,-1.5487056391031366,6,false,0.41260114647882196,-0.5214712042005167
3,104,3,4,2,0.10832077512056569,4,false,0.41260114647882196,-0.3115405444268226
3,104,4,6,3,-0.37629643260910406,5,false,0.41260114647882196,-0.327729516472393
3,104,5,1,4,1.6218520466133288,2,true,0.41260114647882196,0.06218679614475135
3,104,6,2,9,2.1646728981491745,1,true,0.41260114647882196,0.4126011464788219
3,105,1,1,1,-0.13556448111623365,2,true,-0.45998382962223094,-0.13556448111623365
3,105,2,2,1,-1.1524114068698825,6,false,-0.45998382962223094,-0.643987943993058
3,105,3,6,2,0.026119395849045716,1,true,-0.45998382962223094,-0.42061883071235684
3,105,4,5,1,-0.552779873288057,4,false,-0.45998382962223094,-0.4536590913562818
3,105,5,3,5,-0.7808298963180281,5,false,-0.45998382962223094,-0.519093252348631
3,105,6,4,8,-0.16443671599023,3,true,-0.45998382962223094,-0.4599838296222309
3,105,7,5,2,-0.552779873288057,4,false,-0.45998382962223094,-0.4599838296222309
3,105,8,2,6,-1.1524114068698825,6,false,-0.45998382962223094,-0.4599838296222309
3,106,1,4,1,0.13354266548551252,4,false,0.7437379927317993,0.13354266548551252
3,106,2,1,1,2.1074202412094483,1,true,0.7437379927317993,1.1204814533474803
3,106,3,5,1,-0.5315893183541236,5,false,0.7437379927317993,0.5697911961136124
3,106,4,3,1,1.5168901741119318,3,true,0.7437379927317993,0.8065659406131922
3,106,5,2,7,1.7685493394791756,2,true,0.7437379927317993,0.9989626203863888
3,106,6,6,4,-0.5323851455411488,6,false,0.7437379927317993,0.7437379927317993
3,107,1,3,2,1.157127836539497,2,true,0.06265235903011168,1.157127836539497
3,107,2,4,1,-0.7630510410036957,5,true,0.06265235903011168,0.19703839776790066
3,107,3,6,1,-0.5646822364017904,4,false,0.06265235903011168,-0.05686848028866298
3,107,4,2,1,-1.219182593788081,6,false,0.06265235903011168,-0.34744700866351746
3,107,5,1,3,2.2425544385175256,1,true,0.06265235903011168,0.17055328077269113
3,107,6,5,8,-0.4768522496827857,3,false,0.06265235903011168,0.06265235903011161
3,107,7,4,5,-0.7630510410036957,5,true,0.06265235903011168,0.06265235903011161
3,108,1,4,1,-0.24708266080126592,5,false,0.332459563204328,-0.24708266080126592
3,108,2,5,3,0.21436458072719103,4,false,0.332459563204328,-0.016359040037037448
3,108,3,3,2,1.414850366405274,1,true,0.332459563204328,0.4607107621103997
3,108,4,2,1,0.26481345764682757,3,true,0.332459563204328,0.4117364359945067
3,108,5,1,3,0.7741387777272164,2,true,0.332459563204328,0.4842169043410486
3,108,6,6,1,-0.42632714247927495,6,false,0.332459563204328,0.332459563204328
3,108,7,4,1,-0.24708266080126592,5,false,0.332459563204328,0.332459563204328
3,108,8,1,4,0.7741387777272164,2,true,0.332459563204328,0.332459563204328
3,109,1,1,2,1.1922970196173324,2,true,0.5551451413630822,1.1922970196173324
3,109,2,3,1,-0.24380873290878993,6,true,0.5551451413630822,0.47424414335427123
3,109,3,2,1,1.7750121294037975,1,true,0.5551451413630822,0.9078334720374466
3,109,4,4,10,-0.20740536971124746,5,false,0.5551451413630822,0.6290237616002732
3,109,5,6,1,-0.17633603617951418,4,false,0.5551451413630822,0.46795180204431563
3,109,6,5,5,0.9911118379569154,3,false,0.5551451413630822,0.5551451413630822
3,109,7,1,3,1.1922970196173324,2,true,0.5551451413630822,0.5551451413630822
3,110,1,1,1,0.4390783103327956,3,true,0.11156144111157935,0.4390783103327956
3,110,2,4,1,0.12391180462042907,4,false,0.11156144111157935,0.28149505747661235
3,110,3,2,1,0.8966193798501618,2,true,0.11156144111157935,0.4865364982677955
3,110,4,3,8,-1.1572999398122412,5,true,0.11156144111157935,0.07557738874778631
3,111,1,3,1,0.2313322528338814,2,true,0.018229952986637654,0.2313322528338814
3,111,2,2,1,-1.3984087516908232,6,false,0.018229952986637654,-0.5835382494284709
3,111,3,6,5,-1.0486215172511915,5,true,0.018229952986637654,-0.7385660053693778
3,111,4,4,3,-0.17870704646100033,3,false,0.018229952986637654,-0.5986012656422833
3,111,5,1,1,3.1097100017020085,1,true,0.018229952986637654,0.14306098782657503
3,111,6,5,7,-0.605925221213049,4,false,0.018229952986637654,0.018229952986637654
3,111,7,3,7,0.2313322528338814,2,true,0.018229952986637654,0.018229952986637654
3,112,1,4,1,1.0060384638953115,1,false,-0.037222042736316886,1.0060384638953115
3,112,2,2,1,-1.0428210966136007,6,false,-0.037222042736316886,-0.018391316359144594
3,112,3,5,2,-0.27896585775717075,4,true,-0.037222042736316886,-0.10524949682515332
3,112,4,1,1,-0.7209190166478703,5,false,-0.037222042736316886,-0.25916687678083256
3,112,5,6,5,0.7165639224089763,2,true,-0.037222042736316886,-0.06402071694287081
3,112,6,3,1,0.09677132829645269,3,true,-0.037222042736316886,-0.0372220427363169
3,112,7,4,7,1.0060384638953115,1,false,-0.037222042736316886,-0.0372220427363169
3,112,8,2,4,-1.0428210966136007,6,false,-0.037222042736316886,-0.0372220427363169
3,112,9,6,17,0.7165639224089763,2,true,-0.037222042736316886,-0.0372220427363169
3,113,1,2,2,-1.951560569426998,6,false,-0.3057726001850714,-1.951560569426998
3,113,2,5,2,0.6207740072611317,1,true,-0.3057726001850714,-0.665393281082933
3,113,3,1,1,-0.7203473771495275,5,false,-0.3057726001850714,-0.6837113131051312
3,113,4,3,1,0.5716594851022473,2,false,-0.3057726001850714,-0.3698686135532866
3,113,5,4,1,-0.14603243614013312,3,true,-0.3057726001850714,-0.3251013780706559
3,113,6,6,5,-0.20912871075714834,4,true,-0.3057726001850714,-0.3057726001850713
3,113,7,4,9,-0.14603243614013312,3,true,-0.3057726001850714,-0.3057726001850713
3,113,8,5,4,0.6207740072611317,1,true,-0.3057726001850714,-0.3057726001850713
3,113,9,1,8,-0.7203473771495275,5,false,-0.3057726001850714,-0.3057726001850713
3,114,1,6,1,0.5747079709191224,3,false,0.23042373363468846,0.5747079709191224
3,114,2,2,1,-0.9756872614045755,6,false,0.23042373363468846,-0.20048964524272656
3,114,3,1,1,-0.593829866067253,5,false,0.23042373363468846,-0.33160305218423536
3,114,4,5,4,0.29484751464083664,4,true,0.23042373363468846,-0.17499041047796737
3,114,5,4,1,1.475461877884228,1,true,0.23042373363468846,0.15510004719447174
3,114,6,3,15,0.6070421658357721,2,true,0.23042373363468846,0.23042373363468846
3,114,7,5,5,0.29484751464083664,4,true,0.23042373363468846,0.23042373363468846
3,114,8,6,8,0.5747079709191224,3,false,0.23042373363468846,0.23042373363468846
3,115,1,4,3,0.16175960518036173,5,false,0.2994761458452638,0.16175960518036173
3,115,2,1,1,0.8479166290152526,1,true,0.2994761458452638,0.5048381170978071
3,115,3,5,1,0.7953591719630332,2,true,0.2994761458452638,0.6016784687195491
3,115,4,6,2,0.33686855590955134,3,true,0.2994761458452638,0.5354759905170496
3,115,5,2,8,0.2738459083305048,4,false,0.2994761458452638,0.48314997407974064
3,115,6,3,2,-0.6188929953271209,6,false,0.2994761458452638,0.2994761458452637
3,115,7,5,3,0.7953591719630332,2,true,0.2994761458452638,0.2994761458452637
3,115,8,1,6,0.8479166290152526,1,true,0.2994761458452638,0.2994761458452637
3,116,1,4,2,0.1254629337712759,3,false,0.21195653875934842,0.1254629337712759
3,116,2,6,1,0.6016897904190316,2,false,0.21195653875934842,0.36357636209515376
3,116,3,5,1,-0.08651085230054939,5,true,0.21195653875934842,0.21354729062991937
3,116,4,2,1,-0.4841797878749035,6,false,0.21195653875934842,0.03911552100371364
3,116,5,3,1,1.2009154471490335,1,true,0.21195653875934842,0.2714755062327776
3,116,6,1,3,-0.0856382986077974,4,true,0.21195653875934842,0.21195653875934842
3,117,1,4,1,0.34418665974682594,3,true,0.167112756936714,0.34418665974682594
3,117,2,5,3,0.19193799346944074,4,false,0.167112756936714,0.26806232660813334
3,117,3,6,1,0.5758760028580996,2,true,0.167112756936714,0.3706668853581221
3,117,4,2,13,0.13577384372822418,5,false,0.167112756936714,0.3119436249506476
3,117,5,5,5,0.19193799346944074,4,false,0.167112756936714,0.3119436249506476
3,117,6,3,1,-1.8648320675453287,6,false,0.167112756936714,-0.12341151354854767
3,117,7,1,4,1.6197341093630224,1,true,0.167112756936714,0.167112756936714
3,118,1,3,1,0.33879203731536545,3,true,0.27783835492191705,0.33879203731536545
3,118,2,2,1,0.47986472373180367,2,false,0.27783835492191705,0.40932838052358456
3,118,3,1,2,1.798955253177925,1,true,0.27783835492191705,0.8725373380750314
3,118,4,4,1,-0.14021896011390447,5,false,0.27783835492191705,0.6193482635277974
3,118,5,6,4,-1.1085577418605628,6,false,0.27783835492191705,0.27376706245012533
3,118,6,5,8,0.2981948172808751,4,true,0.27783835492191705,0.277838354921917
3,119,1,5,2,0.23883239014314733,2,true,-0.3535290724963021,0.23883239014314733
3,119,2,1,3,-2.1698417807028094,6,false,-0.3535290724963021,-0.9655046952798311
3,119,3,3,3,-0.14852252843697733,3,true,-0.3535290724963021,-0.6931773063322132
3,119,4,2,2,-0.672457576952815,4,false,-0.3535290724963021,-0.6879973739873636
3,119,5,6,1,1.3912727393972757,1,true,-0.3535290724963021,-0.27214335131043577
3,119,6,4,5,-0.7604576784256345,5,false,-0.3535290724963021,-0.3535290724963022
3,119,7,5,6,0.23883239014314733,2,true,-0.3535290724963021,-0.3535290724963022
3,120,1,6,1,1.0544894811666359,1,true,0.16924260736848776,1.0544894811666359
3,120,2,1,2,-0.7009338848365859,5,false,0.16924260736848776,0.17677779816502498
3,120,3,2,2,-0.09973815727587791,4,false,0.16924260736848776,0.08460581301805736
3,120,4,3,1,0.9883882532791054,2,false,0.16924260736848776,0.3105514230833194
3,120,5,6,4,1.0544894811666359,1,true,0.16924260736848776,0.3105514230833194
3,120,6,4,2,0.690437163829598,3,true,0.16924260736848776,0.38652857123257506
3,120,7,5,5,-0.9171872119519489,6,true,0.16924260736848776,0.16924260736848776
3,121,1,5,3,1.0791186260360124,1,true,0.4103969089265187,1.0791186260360124
3,121,2,6,1,-0.4923572329798396,6,false,0.4103969089265187,0.2933806965280864
3,121,3,2,4,0.42902400101903465,3,false,0.4103969089265187,0.3385951313584025
3,121,4,3,2,1.0448523125489382,2,true,0.4103969089265187,0.5151594266560364
3,121,5,4,1,0.15208472789289432,5,false,0.4103969089265187,0.442544486903408
3,121,6,1,9,0.24965901904207236,4,true,0.4103969089265187,0.4103969089265187
3,121,7,6,10,-0.4923572329798396,6,false,0.4103969089265187,0.4103969089265187
3,122,1,1,1,0.33553740581131897,4,true,0.45023564674645056,0.33553740581131897
3,122,2,6,1,0.40641881657945905,3,true,0.45023564674645056,0.37097811119538904
3,122,3,2,5,1.32020997378061,1,true,0.45023564674645056,0.6873887320571294
3,123,1,2,1,1.2842314350823953,3,true,0.388075645142157,1.2842314350823953
3,123,2,3,1,-0.09385168029841198,4,false,0.388075645142157,0.5951898773919917
3,123,3,6,1,2.274149695173058,1,true,0.388075645142157,1.1548431499856804
3,123,4,5,2,2.037010989325549,2,true,0.388075645142157,1.3753851098206475
3,123,5,4,2,-1.6624971104108202,6,false,0.388075645142157,0.767808665774354
3,123,6,1,3,-1.5105894580188286,5,false,0.388075645142157,0.3880756451421569
3,124,1,1,1,0.9573259706702882,2,true,-0.13452018100523502,0.9573259706702882
3,124,2,3,1,1.3728860255015372,1,true,-0.13452018100523502,1.1651059980859126
3,124,3,4,5,-1.1730334393183028,5,true,-0.13452018100523502,0.38572618561784083
3,124,4,2,2,-0.18351725684572362,3,false,-0.13452018100523502,0.24341532500194976
3,124,5,5,1,-1.2941238510453223,6,false,-0.13452018100523502,-0.06409251020750462
3,124,6,6,8,-0.48665853499388684,4,false,-0.13452018100523502,-0.13452018100523497
3,124,7,2,11,-0.18351725684572362,3,false,-0.13452018100523502,-0.13452018100523497
3,125,1,3,2,-0.25382455844357615,6,true,0.19595259528270262,-0.25382455844357615
3,125,2,2,1,0.3033416655586899,3,false,0.19595259528270262,0.024758553557556878
3,125,3,4,1,0.9643988727099163,1,false,0.19595259528270262,0.33797199327501004
3,125,4,6,4,-0.056263791994793415,4,true,0.19595259528270262,0.23941304695755916
3,125,5,1,3,-0.1973669947503871,5,true,0.19595259528270262,0.15205703861596992
3,125,6,5,11,0.4154303786163661,2,false,0.19595259528270262,0.1959525952827026
3,126,1,6,1,-2.1681927048029084,6,true,-0.2556677206708511,-2.1681927048029084
3,126,2,3,2,0.1890498732355308,3,false,-0.2556677206708511,-0.9895714157836888
3,126,3,5,2,-0.31910338555449735,5,true,-0.2556677206708511,-0.7660820723739583
3,126,4,4,1,-0.08187543331363703,4,false,-0.2556677206708511,-0.595030412608878
3,126,5,2,5,0.5826003865484504,1,true,-0.2556677206708511,-0.3595042527774123
3,126,6,1,5,0.26351493986195523,2,false,-0.2556677206708511,-0.2556677206708511
3,126,7,4,12,-0.08187543331363703,4,false,-0.2556677206708511,-0.2556677206708511
3,126,8,2,4,0.5826003865484504,1,true,-0.2556677206708511,-0.2556677206708511
3,127,1,4,1,-0.7351586397711463,5,true,0.14814178343910978,-0.7351586397711463
3,127,2,3,1,1.0158209612347249,2,true,0.14814178343910978,0.1403311607317893
3,127,3,2,1,-0.4629101391911367,4,false,0.14814178343910978,-0.06074927257585272
3,127,4,6,3,1.7281917719590065,1,true,0.14814178343910978,0.3864859885578621
3,127,5,1,3,-0.7700604921391975,6,false,0.14814178343910978,0.15517669241845017
3,127,6,5,6,0.1129672385424076,3,false,0.14814178343910978,0.14814178343910975
3,127,7,4,4,-0.7351586397711463,5,true,0.14814178343910978,0.14814178343910975
3,128,1,6,2,-0.028136600501631023,6,false,0.9699460513995263,-0.028136600501631023
3,128,2,5,2,1.18409331978477,3,false,0.9699460513995263,0.5779783596415695
3,128,3,3,1,0.9689107627590743,4,false,0.9699460513995263,0.7082891606807378
3,128,4,4,1,1.193175962724391,2,true,0.9699460513995263,0.8295108611916511
3,128,5,1,1,1.5869772282545347,1,true,0.9699460513995263,0.9810041346042278
3,128,6,2,1,0.9146556353760181,5,true,0.9699460513995263,0.9699460513995262
3,128,7,1,4,1.5869772282545347,1,true,0.9699460513995263,0.9699460513995262
3,128,8,4,7,1.193175962724391,2,true,0.9699460513995263,0.9699460513995262
3,129,1,6,1,0.9121403221471774,2,false,0.15605793618953429,0.9121403221471774
3,129,2,5,1,-1.5088028636902078,6,false,0.15605793618953429,-0.29833127077151517
3,129,3,4,3,-0.41360564000518063,4,false,0.15605793618953429,-0.3367560605160704
3,129,4,2,1,-0.4569532342696471,5,true,0.15605793618953429,-0.36680535395446456
3,129,5,1,1,1.5751683496775026,1,true,0.15605793618953429,0.021589386771928877
3,129,6,3,4,0.8284006832775612,3,true,0.15605793618953429,0.15605793618953426
3,129,7,6,6,0.9121403221471774,2,false,0.15605793618953429,0.15605793618953426
3,130,1,2,1,1.8099555506372278,1,true,-0.11660526008788792,1.8099555506372278
3,130,2,5,1,1.2206202650369926,2,false,-0.11660526008788792,1.5152879078371102
3,130,3,3,1,-1.9283756339123312,6,false,-0.11660526008788792,0.3674000605872964
