avg_value_idx,trial_idx,ss,choice,fixations
0.8,4,"[-0.3874226612446894, -0.8047285870866205, 0.9400818709072514, 1.5157282177443128, 0.4534567450403515, 2.6348750729696553]",[6],"[1, 3, 3, 3, 6, 6, 6]"
1.0,4,"[2.3920054609687513, 0.730213935843518, 1.0521584748794326, 0.4641359745407233, 1.2635958264118712, 1.1857564611809877]",[1],"[5, 2, 2, 1, 1, 1]"
1.2,4,"[3.0473860597269784, 1.0813173448198246, 1.9772692755250252, 0.34834865777936463, 3.0827363100710614, 1.6810909597055488]",[3],"[4, 2, 2, 2, 3, 3, 3, 3, 3]"
1.4,4,"[1.6976468711636112, 2.4140780211582893, 1.4626900957844908, 0.194165423351907, -0.21079000146460514, -0.4253525183277098]",[3],"[3, 3, 3]"
1.6,4,"[1.9429168782422948, 4.235326104410026, 0.997949147799677, 1.954862358810207, 1.0716728563286386, 2.9611421280083343]",[4],"[4, 4, 4]"
1.8,4,"[0.4548344702155436, 0.7133962246915668, 1.0810372858566426, 3.5485380777958166, 2.422948803999442, 0.9124068010742457]",[4],"[4, 4, 4, 4]"
2.0,4,"[1.5204730086918916, 3.2438800988542287, 1.147274461742851, 1.2664484290112088, 0.4694885009080907, 2.1393194545844403]",[1],"[1, 1, 1, 1, 1, 1, 1]"
0.0,5,"[0.12357665100383244, -1.2226335388541436, -1.0445069768401856, -1.2615106209469058, -1.3877927130895475, 0.9521368201097895]",[6],"[1, 1, 5, 2, 3, 6, 6, 6]"
0.2,5,"[-1.0642720166301496, 0.48171381153759013, 1.2655321614496058, 0.6326402465230385, 1.7138745387552234, 0.6412828490597513]",[2],"[4, 4, 4, 4, 4, 1, 2, 2, 2, 2, 2]"
0.4,5,"[1.2238135681390891, 0.13917047122539772, 0.45578634632432014, -1.024745585874299, 0.45325252754281026, -0.31550986373283685]",[1],"[5, 1, 1]"
0.6,5,"[-0.21078896578605277, 1.2180295335503564, 1.6480878242210002, 0.641480501093447, 0.6887211803969255, 0.6552074654890555]",[3],"[5, 2, 2, 3, 3, 3, 3]"
0.8,5,"[2.5453408339691705, 1.5644016831046375, -0.6797703623644171, 2.5173322921332106, 1.1341827933966087, 1.2364582462605176]",[3],"[1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
1.0,5,"[0.003549598111920682, 1.9529164881554122, -0.10935085237297448, 0.8028494404418803, 0.996639091460198, 0.1548166486581758]",[4],"[3, 3, 1, 4, 4, 4]"
1.2,5,"[1.0119987585657744, 2.8937010129321976, 0.4058286879993519, 1.2759763434658085, 0.04073401874481264, 2.3973226787103386]",[2],"[1, 2, 2]"
1.4,5,"[0.7631087152109882, 2.163555119840692, 1.3947366579179539, 1.2353223138861766, 0.6848961046119257, -0.1997413534101673]",[1],"[1, 1, 1, 1, 1]"
1.6,5,"[4.068828832795551, 1.6939599075175837, 1.5219952156683656, 1.94426963693485, 1.7791061066981857, 2.685859516051289]",[5],"[4, 4, 4, 4, 4, 4, 5, 5, 5]"
1.8,5,"[2.6030421465141886, 3.0683699051334017, 1.5255791523685671, 1.6627957448439799, 3.144267407030683, 2.541748513445464]",[5],"[5, 5]"
2.0,5,"[1.6759655743256778, 1.7307393460162181, 0.921754532387709, 2.242936115172437, 0.824186158460884, 2.1609098543119134]",[4],"[4, 4, 4]"
0.0,6,"[0.2810716403422416, 0.09401028094968986, -0.41446639588837686, 0.9337898154980583, 0.4504314570798404, 1.0961571960798577]",[5],"[5, 5]"
0.2,6,"[-1.3060695828059112, -0.10904969242991458, 0.799757250549274, -0.3350086814651289, 0.4974212703904264, 0.274625009110107]",[5],"[4, 4, 4, 4, 4, 1, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5]"
0.4,6,"[1.3774424936914431, -0.4401305367454833, -0.4438602212396662, 0.39814201183898124, 0.3865437825423127, 2.1593918611515495]",[4],"[1, 5, 5, 4, 4, 4, 4, 4, 4]"
0.6,6,"[0.24518666322504368, 1.3965159754319392, -0.8110767912108511, 0.8896493931384357, 0.9158185397985323, 0.2786626432773386]",[2],"[2, 2, 2, 2]"
0.8,6,"[1.1610758759642628, 0.03518975840728311, 0.9305877138768737, 0.8745083458459453, 1.1631603832515356, 1.301603416572786]",[1],"[2, 2, 2, 1, 1, 1, 1]"
1.0,6,"[0.8168773911722138, 0.5454838228408463, 0.38986122522315636, 1.4134924428980122, 1.3297565247309824, 0.24664542941623036]",[4],"[4, 4, 4, 4, 4, 4]"
1.2,6,"[-0.1606560132472381, 0.027722914318012437, 0.39797252200885713, 0.5587955719923822, 1.9896110268463998, 0.9061383343056693]",[5],"[2, 5, 5, 5, 5]"
1.4,6,"[1.732146524082827, 0.4157338886044635, 1.8373386067059725, 1.4592672188260296, 2.271039392367934, 2.9774256391784677]",[1],"[4, 1, 1, 1]"
1.6,6,"[1.275533480844352, 2.1887739547707006, 2.0579535284079453, 2.4718221568164367, 2.4933127652235902, 2.1108086255205785]",[5],"[5, 5, 5, 5]"
1.8,6,"[2.639464419249569, 2.833616303557563, 0.5587840632837078, 0.32816494673843666, 1.4885905740711536, 2.459312199719195]",[2],"[2, 2]"
2.0,6,"[1.7524377130787687, 2.0311810908934107, 1.3480043297503985, 2.564230901269834, 2.77346067710972, 2.597490778262691]",[6],"[5, 5, 3, 3, 3, 3, 3, 4, 2, 2, 2, 2, 2, 1, 1, 1, 6, 6, 6]"
0.0,7,"[-0.7130654848777086, 0.9836591874970939, -0.19030210795636224, 1.428512544193943, 0.5468303704603159, -0.7333763932083566]",[5],"[1, 1, 1, 1, 6, 6, 6, 6, 2, 5, 5]"
0.2,7,"[0.22876526570425174, 1.309917244052875, -0.26533291481080756, -1.8801053704656294, 1.5154325324524833, 0.03164524796924137]",[3],"[4, 2, 2, 2, 6, 3, 3]"
0.4,7,"[0.5461960487261732, 1.686425252787501, 0.347927359970547, -0.2667524332235266, 0.3814272242938038, 1.1349576896862086]",[2],"[2, 2, 2]"
0.6,7,"[1.1834797164114645, 0.16971167784955038, 0.21942252531856632, -0.6274199635005605, 0.9594773072514051, 1.1038826754982414]",[3],"[4, 4, 4, 4, 3, 3]"
0.8,7,"[0.34413321078443276, 0.08168946413449563, 1.4388064757781134, 1.353507163136181, 1.0036763721224962, 2.1359420122176056]",[5],"[5, 5, 5, 5]"
1.0,7,"[1.7680055785655, 0.06611906685827662, 2.344612399780705, 2.2459627449873936, -0.9043135098183239, -0.0819398251217045]",[3],"[3, 3]"
1.2,7,"[1.3167072944321845, 2.8840539608613343, 0.9294918120684763, 1.520131082646509, 2.600155175826974, 0.03432313541285237]",[2],"[1, 1, 5, 5, 6, 6, 6, 6, 2, 2, 2, 2]"
1.4,7,"[1.6364857791155567, 2.6867629223714182, 1.4559582550617305, 2.5870179238221445, 0.22032209311491435, 1.3034919176037472]",[3],"[3, 3, 3]"
1.6,7,"[0.6045164225200576, 3.2445432930214384, 2.9041800956412533, 0.7614425416307088, 0.28918959240825237, -1.7780379979324765]",[2],"[1, 1, 1, 2, 2, 2, 2, 2]"
1.8,7,"[2.1255164643627085, 1.8545154669333297, 2.797292629470543, 0.9186319054407102, 3.2130500559677304, 3.140400956849539]",[6],"[4, 4, 4, 6, 6, 6, 6, 6]"
2.0,7,"[1.0777057232855927, 1.5549412578246231, 2.0349079555210077, 1.784085737955012, 3.6984840524326072, 2.4075327083223432]",[3],"[3, 3, 3, 3, 3, 3]"
0.0,8,"[-0.19608248463156197, -0.5266928201616363, -0.7331822551326312, -0.6805307213110626, 0.43016041392681637, 0.8349604607177968]",[5],"[5, 5]"
0.2,8,"[0.21961699406550272, 1.5982248283440663, 0.17946959468715987, -1.8043072597111103, 1.2076533209273017, -0.21747628532317426]",[6],"[1, 1, 1, 1, 1, 1, 4, 5, 5, 2, 6, 6, 6, 6, 6]"
0.4,8,"[-1.263753656868344, -0.5791022052424019, 0.33550175891989875, -1.3040511481435195, 2.0737217104881336, 0.539353522092543]",[6],"[5, 4, 4, 3, 3, 3, 3, 3, 3, 1, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]"
0.6,8,"[0.868548043605558, 0.268693805544242, 2.545987371797069, 1.5604229297570456, 0.21360068989303227, 1.235286486204867]",[4],"[1, 1, 4, 4, 4, 4]"
0.8,8,"[2.2001931371849057, -0.21261670486944761, 1.6951159863272092, 1.0269130409575278, 2.518828688089051, -1.4901562488509932]",[1],"[3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]"
1.0,8,"[2.8841004799150887, 1.539678616110229, 1.0474651005096032, 1.9148780204260314, 1.5228060984444127, 0.0891835466172951]",[4],[4]
1.2,8,"[1.7952019614823234, 2.5402248401864, 2.1868958091790898, 0.7267868216719872, -0.7791158056770826, 2.0770593911469173]",[1],"[4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1]"
1.4,8,"[1.9535188093842597, 0.9299081398662887, 0.5718666882555302, 1.8338516428361311, 2.263885748810549, 1.9865069756686298]",[5],"[5, 5, 5]"
1.6,8,"[1.6848216715125093, 3.08482416537284, 1.2009221207539285, 2.5270520318654155, 2.0010154819829586, 0.9067475881853688]",[2],"[2, 2]"
1.8,8,"[1.40981813266384, 3.2927449517246945, 0.5371458334020995, 1.2472732992132478, 3.0721144187182303, 1.1395031253463612]",[4],"[4, 4, 4, 4, 4]"
2.0,8,"[0.09863422174293057, 2.6175412652723615, 0.31682990596708915, 0.512569805851433, 2.923755967737006, 1.4815622333296206]",[4],"[1, 4, 4]"
0.0,9,"[-1.1685540764736855, -2.19848205854827, 0.8284906153060706, 0.05736173801920637, 0.9507422404073018, -1.2018779603232188]",[5],"[4, 2, 6, 1, 5, 5, 5, 5]"
0.2,9,"[0.483053813622855, -0.07067091635398387, 0.6015193332712128, -0.7986517389201582, 1.06234269046165, -0.6768891514236337]",[5],"[2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5]"
0.4,9,"[-0.4542286052486485, -0.18162906503466136, 0.9075311230984892, 0.11183739382921759, 0.8357252364153176, 1.6911514181387175]",[2],"[2, 2]"
0.6,9,"[-0.652808581626645, 0.9701304911397105, 0.5672721959418537, 2.067390533220321, 2.0331862993636585, 2.0564592727452786]",[5],"[5, 5, 5]"
0.8,9,"[-1.6948601863295465, 0.8847901183460074, -0.2591430018381795, 1.5607811098580888, 0.5692419411687302, 0.44137903231718606]",[2],"[3, 3, 3, 4, 4, 4, 4, 4, 1, 2, 2, 2]"
1.0,9,"[1.2222619426872166, 2.040694474752872, 0.30343694652651965, 0.3479084665632062, 1.7476086005242597, 2.116228100481541]",[6],"[5, 5, 5, 5, 5, 1, 6, 6, 6, 6, 6]"
1.2,9,"[0.92517220855251, 1.4948160104073513, 2.6398717190322927, 1.1176727973201734, 0.6300810899362459, 2.508500960113312]",[3],"[4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3]"
1.4,9,"[1.1334676360300604, 2.5086204439957163, 1.2824178398366533, 0.03575892519890367, 1.3451135704154769, 1.4354009318609906]",[2],"[6, 6, 4, 4, 3, 3, 3, 3, 3, 2, 2]"
1.6,9,"[2.5469784469113934, 0.8467067427911251, 1.4247006352029261, 1.503883374998449, 0.6677917961062193, 1.2500115664503144]",[1],"[1, 1, 1]"
1.8,9,"[2.027238150634717, 1.7100778755944706, 1.8204417671354618, 2.1537633789606194, 2.9163799662984515, -0.9540442663968671]",[2],"[2, 2, 2, 2, 2, 2]"
2.0,9,"[2.7362447522650877, 0.7332812749937336, 2.1205483605309143, 2.921611922184935, 4.52738392177721, 1.2030444705474324]",[4],"[4, 4, 4, 4]"
0.0,10,"[-0.8121994206784771, 0.6086522085764492, -0.49840573908466657, 0.35149077575911064, 0.5129019997598054, -0.20691163987584804]",[4],"[2, 2, 2, 2, 2, 2, 6, 1, 1, 1, 4, 4, 4]"
0.2,10,"[0.3966560094585386, 1.03384401716463, 0.23225244119998625, 0.29451283594675276, 1.2023034242219788, -1.634829036001375]",[2],"[4, 4, 4, 4, 4, 3, 6, 2, 2, 2]"
0.4,10,"[0.32025862158113294, -0.7570232091031043, -0.350655202476408, 0.05939640669232071, 0.680254871258784, 1.6434850546549402]",[1],"[3, 6, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 1, 1]"
0.6,10,"[-1.4583243760784006, -0.041369477021306, 1.9399213629255847, 1.1283772327555117, 0.7825417295828088, 1.4799285590854563]",[3],"[6, 6, 6, 6, 6, 1, 1, 3, 3]"
0.8,10,"[1.888542344090077, -0.3613231716286731, -0.8381380510336842, -0.15784828810847185, -0.6203455677219865, 2.033330122707934]",[1],"[3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1]"
1.0,10,"[2.910953170181495, 1.0489785101883327, 0.625783752376007, 0.20150105571508148, -0.8792494360613825, 2.467222575299692]",[6],"[5, 6, 6]"
1.2,10,"[1.7034246567966955, 2.6348242558470805, 2.663369076402915, 2.908764781836239, 0.38812750667202434, -0.3248636744282134]",[4],"[4, 4, 4]"
1.4,10,"[2.7480930128787904, 2.766564256551593, 0.7165776996781729, 0.9726004047589056, 0.15670736817448927, 1.7873380838509012]",[5],"[5, 5, 5, 5, 5]"
1.6,10,"[1.7633896631843722, 1.7126114197646198, 0.6268710027615273, 0.912479662670499, 1.10960553111175, 3.24076881874336]",[6],"[6, 6, 6, 6, 6]"
1.8,10,"[1.2871227773355582, 2.0881131481369017, 0.5835500486323721, 1.5970380787788618, 0.5377143373839581, 2.7137911155138803]",[5],"[5, 5, 5, 5, 5]"
2.0,10,"[1.914387952920207, 3.5319729434418665, 2.1357902845482193, 2.659882126830726, 2.1574890982093433, 1.304127614914036]",[1],"[1, 1, 1, 1]"
